subject,session,ntrl,morph,pos,ecc,rt,response,response_bin
s04,1,59,17,2,7,0.70124,RightArrow,0
s04,1,60,50,4,7,0.9016,LeftArrow,1
s04,1,61,50,5,7,1.0518,RightArrow,0
s04,1,62,100,5,7,0.75134,LeftArrow,1
s04,1,63,17,0,7,0.60112,RightArrow,0
s04,1,64,0,6,7,0.73466,RightArrow,0
s04,1,65,50,5,7,0.68452,LeftArrow,1
s04,1,66,50,3,7,0.60098,RightArrow,0
s04,1,67,100,4,7,0.78469,LeftArrow,1
s04,1,68,67,6,7,1.0519,LeftArrow,1
s04,1,69,0,0,7,0.61784,RightArrow,0
s04,1,70,83,0,7,0.80144,LeftArrow,1
s04,1,71,33,1,7,0.75137,RightArrow,0
s04,1,72,100,3,7,0.58433,LeftArrow,1
s04,1,73,33,4,7,0.60111,RightArrow,0
s04,1,74,67,2,7,0.6178,LeftArrow,1
s04,1,75,0,5,7,0.60113,RightArrow,0
s04,1,76,50,7,7,1.2355,LeftArrow,1
s04,1,77,0,3,7,0.58438,RightArrow,0
s04,1,78,0,7,7,0.83484,RightArrow,0
s04,1,79,67,0,7,0.68462,LeftArrow,1
s04,1,80,83,3,7,0.83484,LeftArrow,1
s04,1,81,83,6,7,0.91833,LeftArrow,1
s04,1,82,67,1,7,0.78477,LeftArrow,1
s04,1,83,67,1,7,0.65119,LeftArrow,1
s04,1,84,50,4,7,0.83489,LeftArrow,1
s04,1,85,100,0,7,0.83485,LeftArrow,1
s04,1,86,83,4,7,0.58437,LeftArrow,1
s04,1,87,50,2,7,0.78481,LeftArrow,1
s04,1,88,100,1,7,0.65112,LeftArrow,1
s04,1,89,67,5,7,0.65116,LeftArrow,1
s04,1,90,17,1,7,0.70127,RightArrow,0
s04,1,91,17,5,7,0.70128,RightArrow,0
s04,1,92,83,6,7,0.68462,LeftArrow,1
s04,1,93,33,3,7,0.58437,RightArrow,0
s04,1,94,67,2,7,0.66782,LeftArrow,1
s04,1,95,83,1,7,0.78475,LeftArrow,1
s04,1,96,33,3,7,0.63439,RightArrow,0
s04,1,97,33,7,7,0.85156,RightArrow,0
s04,1,98,0,7,7,0.56764,RightArrow,0
s04,1,99,83,4,7,0.51759,LeftArrow,1
s04,1,100,33,5,7,0.65117,RightArrow,0
s04,1,101,17,1,7,0.73477,RightArrow,0
s04,1,102,100,1,7,0.66784,LeftArrow,1
s04,1,103,100,0,7,1.0853,LeftArrow,1
s04,1,104,50,6,7,0.58448,RightArrow,0
s04,1,105,100,6,7,0.81809,LeftArrow,1
s04,1,106,0,2,7,0.58433,RightArrow,0
s04,1,107,33,5,7,1.3691,RightArrow,0
s04,1,108,33,6,7,0.6679,RightArrow,0
s04,1,109,0,2,7,0.71795,RightArrow,0
s04,1,110,67,3,7,0.58437,LeftArrow,1
s04,1,111,33,7,7,0.61797,RightArrow,0
s04,1,112,17,3,7,0.56783,RightArrow,0
s04,1,1,100,0,7,0.90163,LeftArrow,1
s04,1,2,33,2,7,0.60104,RightArrow,0
s04,1,3,50,2,7,0.66789,RightArrow,0
s04,1,4,67,4,7,0.6011,LeftArrow,1
s04,1,5,50,5,7,0.55099,LeftArrow,1
s04,1,6,67,7,7,1.1019,LeftArrow,1
s04,1,7,100,7,7,0.55097,LeftArrow,1
s04,1,8,17,0,7,0.51763,RightArrow,0
s04,1,9,50,7,7,0.71793,LeftArrow,1
s04,1,10,67,0,7,0.76806,LeftArrow,1
s04,1,11,33,3,7,0.55097,LeftArrow,1
s04,1,12,67,0,7,0.96852,LeftArrow,1
s04,1,13,83,4,7,0.68455,LeftArrow,1
s04,1,14,67,1,7,0.75135,LeftArrow,1
s04,1,15,67,2,7,0.70126,LeftArrow,1
s04,1,16,67,6,7,0.91835,LeftArrow,1
s04,1,17,33,7,7,0.56772,RightArrow,0
s04,1,18,33,1,7,0.80154,RightArrow,0
s04,1,19,67,3,7,0.85155,LeftArrow,1
s04,1,20,67,4,7,0.58432,LeftArrow,1
s04,1,21,50,7,7,0.91834,LeftArrow,1
s04,1,22,50,0,7,0.76803,RightArrow,0
s04,1,23,67,1,7,0.83486,LeftArrow,1
s04,1,24,100,5,7,0.63448,LeftArrow,1
s04,1,25,100,1,7,0.65130999999999994,LeftArrow,1
s04,1,26,33,7,7,0.81809,RightArrow,0
s04,1,27,17,1,7,0.61776,RightArrow,0
s04,1,28,100,7,7,0.70127,LeftArrow,1
s04,1,29,0,6,7,0.66788,RightArrow,0
s04,1,30,100,0,7,0.86825,LeftArrow,1
s04,1,31,67,6,7,1.1521,LeftArrow,1
s04,1,32,50,5,7,0.98515,LeftArrow,1
s04,1,33,17,4,7,0.71802,RightArrow,0
s04,1,34,50,4,7,1.0018,RightArrow,0
s04,1,35,17,0,7,0.90165,RightArrow,0
s04,1,36,0,3,7,0.75133,RightArrow,0
s04,1,37,0,5,7,0.63446,RightArrow,0
s04,1,38,50,1,7,0.76803,RightArrow,0
s04,1,39,100,4,7,0.65117,LeftArrow,1
s04,1,40,0,1,7,0.55102,RightArrow,0
s04,1,41,17,6,7,0.58434,RightArrow,0
s04,1,42,83,3,7,0.63446,LeftArrow,1
s04,1,43,100,5,7,0.71795,LeftArrow,1
s04,1,44,33,5,7,0.6846,RightArrow,0
s04,1,45,50,6,7,0.68457,RightArrow,0
s04,1,46,83,5,7,0.71796,LeftArrow,1
s04,1,47,67,5,7,0.6512,LeftArrow,1
s04,1,48,67,3,7,0.71792,LeftArrow,1
s04,1,49,0,0,7,0.60112,RightArrow,0
s04,1,50,83,1,7,0.81816,LeftArrow,1
s04,1,51,33,4,7,0.61779,RightArrow,0
s04,1,52,100,4,7,0.60108,LeftArrow,1
s04,1,53,50,6,7,0.78474,LeftArrow,1
s04,1,54,83,2,7,0.71796,LeftArrow,1
s04,1,55,67,7,7,0.8014,LeftArrow,1
s04,1,56,50,0,7,0.58439,RightArrow,0
s04,1,57,83,1,7,0.65121,LeftArrow,1
s04,1,58,100,2,7,0.70128,LeftArrow,1
s04,1,59,0,2,7,0.65109,RightArrow,0
s04,1,60,33,1,7,0.55104,LeftArrow,1
s04,1,61,17,7,7,0.66791,RightArrow,0
s04,1,62,83,4,7,0.71799,LeftArrow,1
s04,1,63,0,5,7,0.55118,RightArrow,0
s04,1,64,33,6,7,0.70127,RightArrow,0
s04,1,65,100,2,7,0.63445,LeftArrow,1
s04,1,66,50,3,7,0.5677,RightArrow,0
s04,1,67,17,1,7,0.53439,RightArrow,0
s04,1,68,50,1,7,0.53436,RightArrow,0
s04,1,69,67,5,7,0.55099,LeftArrow,1
s04,1,70,100,3,7,0.73466,LeftArrow,1
s04,1,71,17,2,7,0.63448,RightArrow,0
s04,1,72,0,7,7,0.70126,LeftArrow,1
s04,1,73,17,5,7,0.68454,RightArrow,0
s04,1,74,67,2,7,0.60112,LeftArrow,1
s04,1,75,83,0,7,0.83496,LeftArrow,1
s04,1,76,83,3,7,1.0352,RightArrow,0
s04,1,77,17,3,7,0.73464,LeftArrow,1
s04,1,78,0,4,7,0.83477,RightArrow,0
s04,1,79,50,2,7,0.70123,LeftArrow,1
s04,1,80,0,7,7,0.63441,RightArrow,0
s04,1,81,33,0,7,0.55097,RightArrow,0
s04,1,82,17,6,7,0.55097,RightArrow,0
s04,1,83,0,4,7,0.51754,RightArrow,0
s04,1,84,50,4,7,0.46755,RightArrow,0
s04,1,85,17,2,7,0.60108,RightArrow,0
s04,1,86,100,6,7,0.75133,LeftArrow,1
s04,1,87,0,6,7,0.63444,LeftArrow,1
s04,1,88,83,5,7,0.83477,LeftArrow,1
s04,1,89,0,0,7,0.51763,RightArrow,0
s04,1,90,50,3,7,0.55098,RightArrow,0
s04,1,91,17,7,7,0.53435,RightArrow,0
s04,1,92,33,6,7,0.50095,RightArrow,0
s04,1,93,0,3,7,0.61785,RightArrow,0
s04,1,94,83,0,7,0.85149,LeftArrow,1
s04,1,95,83,6,7,0.86817,LeftArrow,1
s04,1,96,33,2,7,0.58444,RightArrow,0
s04,1,97,33,4,7,0.66789,RightArrow,0
s04,1,98,100,1,7,0.75135,LeftArrow,1
s04,1,99,83,7,7,0.80143,LeftArrow,1
s04,1,100,83,6,7,0.71797,LeftArrow,1
s04,1,101,33,5,7,0.58442,RightArrow,0
s04,1,102,0,2,7,0.83487,RightArrow,0
s04,1,103,17,4,7,0.63446,RightArrow,0
s04,1,104,0,1,7,0.98511,RightArrow,0
s04,1,105,33,0,7,0.61776,RightArrow,0
s04,1,106,83,2,7,0.63446,LeftArrow,1
s04,1,107,100,6,7,1.8199,LeftArrow,1
s04,1,108,17,3,7,0.61777,RightArrow,0
s04,1,109,17,5,7,0.60116,RightArrow,0
s04,1,110,83,7,7,0.71794,LeftArrow,1
s04,1,111,33,3,7,0.55101,RightArrow,0
s04,1,112,100,3,7,0.8348,LeftArrow,1
s04,2,1,17,2,7,0.76798,LeftArrow,1
s04,2,2,0,5,7,0.65115,RightArrow,0
s04,2,3,0,6,7,0.6011,RightArrow,0
s04,2,4,67,7,7,0.76804,LeftArrow,1
s04,2,5,0,1,7,0.66788,RightArrow,0
s04,2,6,67,1,7,1.0352,RightArrow,0
s04,2,7,0,6,7,0.80147,RightArrow,0
s04,2,8,33,5,7,0.90164,RightArrow,0
s04,2,9,17,6,7,0.73464,RightArrow,0
s04,2,10,100,4,7,0.71796,LeftArrow,1
s04,2,11,17,0,7,0.70124,RightArrow,0
s04,2,12,83,7,7,0.85157,LeftArrow,1
s04,2,13,67,3,7,0.96832,RightArrow,0
s04,2,14,100,5,7,0.75138,LeftArrow,1
s04,2,15,33,7,7,0.90161,RightArrow,0
s04,2,16,50,3,7,0.73463,RightArrow,0
s04,2,17,33,6,7,0.90166,RightArrow,0
s04,2,18,0,2,7,0.66789,RightArrow,0
s04,2,19,0,7,7,0.70132,RightArrow,0
s04,2,20,100,1,7,0.98512,LeftArrow,1
s04,2,21,33,4,7,0.68455,RightArrow,0
s04,2,22,33,1,7,0.65107,RightArrow,0
s04,2,23,67,4,7,0.70124,LeftArrow,1
s04,2,24,100,7,7,0.7013,LeftArrow,1
s04,2,25,17,7,7,0.73467,RightArrow,0
s04,2,26,83,7,7,0.88491,LeftArrow,1
s04,2,27,83,2,7,1.2523,LeftArrow,1
s04,2,28,100,0,7,0.83484,LeftArrow,1
s04,2,29,100,2,7,0.96841,LeftArrow,1
s04,2,30,0,0,7,0.63447,RightArrow,0
s04,2,31,83,5,7,0.68462,LeftArrow,1
s04,2,32,0,2,7,0.63445,RightArrow,0
s04,2,33,67,2,7,0.81812,LeftArrow,1
s04,2,34,67,5,7,0.96836,LeftArrow,1
s04,2,35,100,2,7,0.65113,LeftArrow,1
s04,2,36,33,0,7,0.61775,RightArrow,0
s04,2,37,33,5,7,0.63446,RightArrow,0
s04,2,38,17,5,7,0.55101,RightArrow,0
s04,2,39,83,3,7,0.93502,RightArrow,0
s04,2,40,50,3,7,0.95173,RightArrow,0
s04,2,41,100,4,7,0.73469,LeftArrow,1
s04,2,42,83,4,7,0.8015,LeftArrow,1
s04,2,43,67,4,7,0.76805,LeftArrow,1
s04,2,44,50,6,7,0.85151,LeftArrow,1
s04,2,45,0,3,7,0.65116,RightArrow,0
s04,2,46,33,2,7,1.102,RightArrow,0
s04,2,47,83,6,7,0.76806,LeftArrow,1
s04,2,48,67,1,7,0.61773,RightArrow,0
s04,2,49,100,1,7,0.73463,LeftArrow,1
s04,2,50,17,7,7,0.768,RightArrow,0
s04,2,51,67,0,7,1.0017,RightArrow,0
s04,2,52,100,3,7,0.78476,LeftArrow,1
s04,2,53,67,6,7,0.80141,LeftArrow,1
s04,2,54,100,6,7,0.78476,LeftArrow,1
s04,2,55,33,2,7,0.73459,RightArrow,0
s04,2,56,100,3,7,0.80145,LeftArrow,1
s04,2,57,50,1,7,0.71802,RightArrow,0
s04,2,58,0,7,7,0.63439,RightArrow,0
s04,2,59,50,2,7,0.75133,RightArrow,0
s04,2,60,17,3,7,0.58435,RightArrow,0
s04,2,61,83,4,7,0.81814,LeftArrow,1
s04,2,62,50,0,7,0.86819,RightArrow,0
s04,2,63,83,3,7,0.90163,LeftArrow,1
s04,2,64,83,2,7,0.80157,LeftArrow,1
s04,2,65,50,4,7,0.73467,LeftArrow,1
s04,2,66,50,5,7,0.70127,LeftArrow,1
s04,2,67,50,7,7,0.80137,LeftArrow,1
s04,2,68,67,3,7,0.90163,LeftArrow,1
s04,2,69,0,4,7,0.76799,RightArrow,0
s04,2,70,17,4,7,0.66788,RightArrow,0
s04,2,71,50,2,7,0.75128,RightArrow,0
s04,2,72,67,7,7,0.71791,LeftArrow,1
s04,2,73,0,0,7,0.70129,RightArrow,0
s04,2,74,50,1,7,0.78477,RightArrow,0
s04,2,75,83,1,7,0.90171,LeftArrow,1
s04,2,76,50,5,7,0.81813,LeftArrow,1
s04,2,77,83,0,7,0.93497,LeftArrow,1
s04,2,78,33,3,7,0.73463,RightArrow,0
s04,2,79,67,0,7,1.653,RightArrow,0
s04,2,80,17,2,7,0.65113,RightArrow,0
s04,2,81,17,0,7,0.55101,RightArrow,0
s04,2,82,33,0,7,0.51758,RightArrow,0
s04,2,83,17,1,7,0.61778,RightArrow,0
s04,2,84,17,6,7,0.551,RightArrow,0
s04,2,85,17,3,7,0.6679,RightArrow,0
s04,2,86,33,7,7,0.63449,RightArrow,0
s04,2,87,33,4,7,0.58444,RightArrow,0
s04,2,88,100,0,7,0.75134,LeftArrow,1
s04,2,89,50,7,7,0.90165,LeftArrow,1
s04,2,90,33,1,7,0.63448,RightArrow,0
s04,2,91,67,2,7,1.1854,RightArrow,0
s04,2,92,17,4,7,0.60107,RightArrow,0
s04,2,93,50,6,7,0.76801,LeftArrow,1
s04,2,94,0,4,7,0.55105,RightArrow,0
s04,2,95,0,3,7,0.76821,RightArrow,0
s04,2,96,83,6,7,0.63445,LeftArrow,1
s04,2,97,50,4,7,0.75138,RightArrow,0
s04,2,98,17,5,7,0.61777,RightArrow,0
s04,2,99,50,0,7,0.65117,RightArrow,0
s04,2,100,67,6,7,0.768,LeftArrow,1
s04,2,101,83,5,7,0.78477,LeftArrow,1
s04,2,102,83,0,7,0.5343,RightArrow,0
s04,2,103,33,3,7,0.83481,RightArrow,0
s04,2,104,0,1,7,0.61781,RightArrow,0
s04,2,105,100,5,7,0.66788,LeftArrow,1
s04,2,106,33,6,7,1.0184,LeftArrow,1
s04,2,107,67,5,7,0.71796,LeftArrow,1
s04,2,108,100,6,7,0.7013,LeftArrow,1
s04,2,109,83,1,7,1.0185,LeftArrow,1
s04,2,110,100,7,7,0.73468,LeftArrow,1
s04,2,111,17,1,7,0.61778,RightArrow,0
s04,2,112,0,5,7,0.63447,RightArrow,0
s04,2,1,100,4,7,0.6511,LeftArrow,1
s04,2,2,17,5,7,0.90164,LeftArrow,1
s04,2,3,33,3,7,0.66795,RightArrow,0
s04,2,4,0,0,7,0.43404,RightArrow,0
s04,2,5,67,4,7,0.63444,LeftArrow,1
s04,2,6,33,6,7,0.75134,LeftArrow,1
s04,2,7,33,4,7,0.50088,LeftArrow,1
s04,2,8,83,4,7,0.80147,LeftArrow,1
s04,2,9,33,7,7,0.66786,RightArrow,0
s04,2,10,67,6,7,0.80149,LeftArrow,1
s04,2,11,33,0,7,0.50085,RightArrow,0
s04,2,12,50,1,7,0.61794,RightArrow,0
s04,2,13,83,0,7,0.91831,LeftArrow,1
s04,2,14,100,7,7,0.63447,LeftArrow,1
s04,2,15,83,6,7,0.53426,LeftArrow,1
s04,2,16,0,3,7,0.56769,RightArrow,0
s04,2,17,17,3,7,0.5844,RightArrow,0
s04,2,18,67,7,7,0.81812,LeftArrow,1
s04,2,19,83,4,7,0.73465,LeftArrow,1
s04,2,20,50,5,7,0.8181,LeftArrow,1
s04,2,21,100,6,7,0.68458,LeftArrow,1
s04,2,22,17,7,7,0.63446,RightArrow,0
s04,2,23,83,0,7,0.93498,RightArrow,0
s04,2,24,17,2,7,0.56765,RightArrow,0
s04,2,25,100,7,7,0.88484,LeftArrow,1
s04,2,26,17,2,7,0.60105,RightArrow,0
s04,2,27,50,5,7,0.73462,LeftArrow,1
s04,2,28,50,0,7,0.65121,RightArrow,0
s04,2,29,17,3,7,0.85152,RightArrow,0
s04,2,30,0,4,7,0.65116,RightArrow,0
s04,2,31,83,1,7,1.2189,LeftArrow,1
s04,2,32,0,7,7,0.80144,RightArrow,0
s04,2,33,33,1,7,0.86826,RightArrow,0
s04,2,34,100,2,7,0.75134,LeftArrow,1
s04,2,35,17,4,7,0.66806,RightArrow,0
s04,2,36,17,5,7,0.96841,RightArrow,0
s04,2,37,100,5,7,0.8682,LeftArrow,1
s04,2,38,83,2,7,1.2355,RightArrow,0
s04,2,39,67,2,7,0.96839,RightArrow,0
s04,2,40,83,1,7,1.2522,LeftArrow,1
s04,2,41,67,1,7,0.70128,LeftArrow,1
s04,2,42,83,5,7,0.7347,LeftArrow,1
s04,2,43,0,5,7,0.75132,RightArrow,0
s04,2,44,83,7,7,0.91831,LeftArrow,1
s04,2,45,17,6,7,0.8182,RightArrow,0
s04,2,46,100,3,7,1.319,LeftArrow,1
s04,2,47,67,4,7,0.9684,LeftArrow,1
s04,2,48,0,2,7,0.85158,RightArrow,0
s04,2,49,67,3,7,0.93498,LeftArrow,1
s04,2,50,50,1,7,1.0352,LeftArrow,1
s04,2,51,33,3,7,0.70126,RightArrow,0
s04,2,52,0,3,7,0.6846,RightArrow,0
s04,2,53,33,6,7,0.70124,RightArrow,0
s04,2,54,50,6,7,0.718,RightArrow,0
s04,2,55,17,6,7,0.75134,RightArrow,0
s04,2,56,100,0,7,1.0185,LeftArrow,1
s04,2,57,0,2,7,0.71798,RightArrow,0
s04,2,58,33,2,7,0.71795,RightArrow,0
s04,2,59,17,7,7,0.85144,RightArrow,0
s04,2,60,50,7,7,0.80141,RightArrow,0
s04,2,61,50,4,7,0.70125,LeftArrow,1
s04,2,62,50,0,7,0.718,RightArrow,0
s04,2,63,83,6,7,1.0184,LeftArrow,1
s04,2,64,50,3,7,0.65118,RightArrow,0
s04,2,65,17,1,7,1.0017,RightArrow,0
s04,2,66,33,7,7,0.60105,RightArrow,0
s04,2,67,0,6,7,0.88497,RightArrow,0
s04,2,68,17,0,7,0.718,RightArrow,0
s04,2,69,0,5,7,0.78469,RightArrow,0
s04,2,70,0,6,7,0.60107,RightArrow,0
s04,2,71,50,7,7,0.53456,RightArrow,0
s04,2,72,100,1,7,0.7847,LeftArrow,1
s04,2,73,67,1,7,0.75128,LeftArrow,1
s04,2,74,83,7,7,0.76798,LeftArrow,1
s04,2,75,100,0,7,0.75136,LeftArrow,1
s04,2,76,50,6,7,0.73465,LeftArrow,1
s04,2,77,67,0,7,0.81808,LeftArrow,1
s04,2,78,83,3,7,0.71801,LeftArrow,1
s04,2,79,33,5,7,1.3023,LeftArrow,1
s04,2,80,100,6,7,1.102,LeftArrow,1
s04,2,81,17,1,7,1.0185,LeftArrow,1
s04,2,82,33,1,7,0.80142,LeftArrow,1
s04,2,83,100,2,7,0.75131,LeftArrow,1
s04,2,84,83,5,7,0.80146,LeftArrow,1
s04,2,85,50,4,7,0.75126,LeftArrow,1
s04,2,86,33,5,7,0.91832,LeftArrow,1
s04,2,87,0,1,7,0.66786,RightArrow,0
s04,2,88,100,1,7,1.0352,RightArrow,0
s04,2,89,67,7,7,0.85154,LeftArrow,1
s04,2,90,67,2,7,0.90165,LeftArrow,1
s04,2,91,33,2,7,0.85147,LeftArrow,1
s04,2,92,83,3,7,0.73461,LeftArrow,1
s04,2,93,17,0,7,0.68456,RightArrow,0
s04,2,94,50,3,7,1.3524,LeftArrow,1
s04,2,95,50,2,7,1.0686,LeftArrow,1
s04,2,96,67,5,7,1.0519,LeftArrow,1
s04,2,97,83,2,7,1.0018,LeftArrow,1
s04,2,98,0,7,7,0.68456,RightArrow,0
s04,2,99,67,5,7,0.66787,LeftArrow,1
s04,2,100,17,4,7,1.2856,RightArrow,0
s04,2,101,100,4,7,0.75127,LeftArrow,1
s04,2,102,100,3,7,1.1186,LeftArrow,1
s04,2,103,0,4,7,0.63441,RightArrow,0
s04,2,104,0,0,7,0.58437,RightArrow,0
s04,2,105,67,6,7,0.70124,LeftArrow,1
s04,2,106,33,4,7,0.60107,RightArrow,0
s04,2,107,50,2,7,0.76805,LeftArrow,1
s04,2,108,67,0,7,0.58437,RightArrow,0
s04,2,109,33,0,7,0.70123,RightArrow,0
s04,2,110,0,1,7,0.80142,RightArrow,0
s04,2,111,100,5,7,0.71791,LeftArrow,1
s04,2,112,67,3,7,0.75138,RightArrow,0
s04,2,1,100,7,7,0.75128,LeftArrow,1
s04,2,2,0,3,7,0.68455,RightArrow,0
s04,2,3,50,0,7,0.80143,RightArrow,0
s04,2,4,17,7,7,0.60104,RightArrow,0
s04,2,5,0,6,7,0.6345,RightArrow,0
s04,2,6,83,7,7,0.61784,LeftArrow,1
s04,2,7,33,0,7,0.55098,RightArrow,0
s04,2,8,50,6,7,0.73464,RightArrow,0
s04,2,9,17,1,7,0.71795,RightArrow,0
s04,2,10,50,2,7,0.70124,LeftArrow,1
s04,2,11,100,5,7,0.5844,LeftArrow,1
s04,2,12,67,7,7,0.66786,RightArrow,0
s04,2,13,33,5,7,0.61785,RightArrow,0
s04,2,14,67,0,7,0.66784,RightArrow,0
s04,2,15,67,0,7,0.81813,RightArrow,0
s04,2,16,0,6,7,0.61779,RightArrow,0
s04,2,17,33,7,7,0.53425,RightArrow,0
s04,2,18,33,4,7,0.63451,RightArrow,0
s04,2,19,0,7,7,0.61781,RightArrow,0
s04,2,20,50,4,7,0.71795,RightArrow,0
s04,2,21,67,4,7,0.65121,LeftArrow,1
s04,2,22,0,1,7,0.98511,RightArrow,0
s04,2,23,100,1,7,0.78473,LeftArrow,1
s04,2,24,83,1,7,0.63454,LeftArrow,1
s04,2,25,83,2,7,0.61776,LeftArrow,1
s04,2,26,83,4,7,0.70135,LeftArrow,1
s04,2,27,100,0,7,0.63451,LeftArrow,1
s04,2,28,0,1,7,0.65119,RightArrow,0
s04,2,29,83,7,7,0.6679,LeftArrow,1
s04,2,30,50,7,7,0.9851,LeftArrow,1
s04,2,31,17,0,7,0.6011,RightArrow,0
s04,2,32,67,1,7,0.71805,LeftArrow,1
s04,2,33,83,4,7,0.56768,LeftArrow,1
s04,2,34,83,5,7,0.61776,LeftArrow,1
s04,2,35,17,6,7,0.66784,RightArrow,0
s04,2,36,0,5,7,0.66788,RightArrow,0
s04,2,37,33,1,7,0.80141,RightArrow,0
s04,2,38,50,1,7,0.73462,RightArrow,0
s04,2,39,0,3,7,0.58439,RightArrow,0
s04,2,40,100,3,7,0.63444,LeftArrow,1
s04,2,41,100,4,7,0.60106,LeftArrow,1
s04,2,42,50,5,7,0.81814,LeftArrow,1
s04,2,43,0,0,7,0.61774,RightArrow,0
s04,2,44,67,3,7,1.1688,LeftArrow,1
s04,2,45,83,2,7,0.73461,LeftArrow,1
s04,2,46,33,4,7,1.3524,LeftArrow,1
s04,2,47,17,4,7,0.70124,RightArrow,0
s04,2,48,17,1,7,0.60109,RightArrow,0
s04,2,49,17,0,7,0.60108,RightArrow,0
s04,2,50,50,5,7,0.70123,LeftArrow,1
s04,2,51,0,4,7,0.58437,RightArrow,0
s04,2,52,67,5,7,0.73467,LeftArrow,1
s04,2,53,67,2,7,0.71799,LeftArrow,1
s04,2,54,67,4,7,0.58446,LeftArrow,1
s04,2,55,50,6,7,0.7848,LeftArrow,1
s04,2,56,17,3,7,0.58441,RightArrow,0
s04,2,57,67,6,7,0.73468,LeftArrow,1
s04,2,58,0,2,7,0.5844,RightArrow,0
s04,2,59,67,6,7,0.76803,LeftArrow,1
s04,2,60,67,3,7,0.83485,LeftArrow,1
s04,2,61,33,2,7,0.65119,LeftArrow,1
s04,2,62,50,0,7,0.90177,LeftArrow,1
s04,2,63,33,1,7,0.935,RightArrow,0
s04,2,64,17,2,7,0.6178,RightArrow,0
s04,2,65,50,1,7,0.66784,RightArrow,0
s04,2,66,83,3,7,0.70124,LeftArrow,1
s04,2,67,100,4,7,0.73464,LeftArrow,1
s04,2,68,83,0,7,0.58435,RightArrow,0
s04,2,69,0,2,7,0.70124,RightArrow,0
s04,2,70,17,2,7,0.56771,RightArrow,0
s04,2,71,50,3,7,0.80147,LeftArrow,1
s04,2,72,83,6,7,3.3226,LeftArrow,1
s04,2,73,83,0,7,0.65116,LeftArrow,1
s04,2,74,17,6,7,0.63443,RightArrow,0
s04,2,75,67,2,7,0.8014,LeftArrow,1
s04,2,76,33,3,7,0.70145,RightArrow,0
s04,2,77,33,0,7,0.70125,RightArrow,0
s04,2,78,33,3,7,0.75134,RightArrow,0
s04,2,79,100,2,7,0.75132,LeftArrow,1
s04,2,80,50,3,7,0.75155,RightArrow,0
s04,2,81,83,5,7,0.70122,LeftArrow,1
s04,2,82,100,6,7,0.76808,LeftArrow,1
s04,2,83,83,3,7,0.83481,LeftArrow,1
s04,2,84,83,6,7,0.78467,LeftArrow,1
s04,2,85,17,4,7,0.65109,RightArrow,0
s04,2,86,33,2,7,0.76807,RightArrow,0
s04,2,87,17,5,7,0.61774,RightArrow,0
s04,2,88,17,7,7,0.71793,RightArrow,0
s04,2,89,33,6,7,0.6178,RightArrow,0
s04,2,90,100,2,7,0.61777,LeftArrow,1
s04,2,91,0,7,7,0.66783,RightArrow,0
s04,2,92,50,4,7,0.50089,LeftArrow,1
s04,2,93,100,5,7,0.90162,LeftArrow,1
s04,2,94,0,0,7,0.51762,RightArrow,0
s04,2,95,33,5,7,0.68449,LeftArrow,1
s04,2,96,100,0,7,0.83489,RightArrow,0
s04,2,97,100,3,7,0.935,RightArrow,0
s04,2,98,67,1,7,0.86824,RightArrow,0
s04,2,99,67,5,7,0.73466,LeftArrow,1
s04,2,100,100,7,7,0.66788,LeftArrow,1
s04,2,101,50,2,7,0.5178,LeftArrow,1
s04,2,102,100,6,7,1.9535,LeftArrow,1
s04,2,103,0,5,7,0.85153,RightArrow,0
s04,2,104,17,3,7,0.51761,RightArrow,0
s04,2,105,67,7,7,0.70127,LeftArrow,1
s04,2,106,0,4,7,0.63446,RightArrow,0
s04,2,107,83,1,7,0.68453,LeftArrow,1
s04,2,108,33,7,7,0.75133,RightArrow,0
s04,2,109,50,7,7,1.1187,LeftArrow,1
s04,2,110,100,1,7,0.70117,LeftArrow,1
s04,2,111,17,5,7,0.58438,RightArrow,0
s04,2,112,33,6,7,0.6345,RightArrow,0
s04,2,1,0,3,7,0.70147,RightArrow,0
s04,2,2,100,3,7,0.70129,LeftArrow,1
s04,2,3,17,3,7,0.51758,RightArrow,0
s04,2,4,83,0,7,0.65121,LeftArrow,1
s04,2,5,17,7,7,0.70121,RightArrow,0
s04,2,6,50,2,7,0.551,RightArrow,0
s04,2,7,50,3,7,0.5176,RightArrow,0
s04,2,8,17,5,7,0.65117,RightArrow,0
s04,2,9,17,6,7,0.61773,RightArrow,0
s04,2,10,0,1,7,0.63445,RightArrow,0
s04,2,11,67,7,7,0.78473,LeftArrow,1
s04,2,12,50,1,7,1.0686,RightArrow,0
s04,2,13,67,5,7,0.73469,LeftArrow,1
s04,2,14,17,7,7,0.5678,RightArrow,0
s04,2,15,17,4,7,0.60109,RightArrow,0
s04,2,16,50,0,7,0.91838,RightArrow,0
s04,2,17,33,2,7,0.65123,RightArrow,0
s04,2,18,50,0,7,0.55101,RightArrow,0
s04,2,19,100,7,7,0.63441,LeftArrow,1
s04,2,20,67,4,7,0.56766,LeftArrow,1
s04,2,21,17,4,7,0.61772,RightArrow,0
s04,2,22,67,6,7,0.88486,LeftArrow,1
s04,2,23,83,2,7,0.56769,LeftArrow,1
s04,2,24,33,4,7,0.65116,RightArrow,0
s04,2,25,100,2,7,0.70126,LeftArrow,1
