,roi,ratio,value
1445,pFus,9.0,0.009644180161684815
1446,pFus,9.0,0.010214887243435743
1447,pFus,9.0,0.022091844885214006
1448,pFus,9.0,0.016193893438246648
1449,pFus,9.0,0.015306715552639941
1450,pFus,9.0,0.011638677319043873
1451,pFus,9.0,0.04127153496676032
1452,pFus,9.0,0.0269654667346863
1453,pFus,9.0,0.011725486438554061
1454,pFus,9.0,0.033825511793717594
1455,pFus,9.0,0.014486310167545076
1456,pFus,9.0,0.011062993373002438
1457,pFus,9.0,0.04902644916353345
1458,pFus,9.0,0.015057397442216167
1459,pFus,9.0,0.0051051208268629855
1460,pFus,9.0,0.011918033603537399
1461,pFus,9.0,0.007654884313775451
1462,pFus,9.0,0.08715994648226665
1463,pFus,9.0,0.04281227448838405
1464,pFus,9.0,0.009948242754966034
1465,pFus,9.0,0.07205080321668896
1466,pFus,9.0,0.05181051959335962
1467,pFus,9.0,0.007660569404549206
1468,pFus,9.0,0.024134164360875482
1469,pFus,9.0,0.046971664667674974
1470,pFus,9.0,0.005111585560116552
1471,pFus,9.0,0.01701258864260176
1472,pFus,9.0,0.019610939823443592
1473,pFus,9.0,0.008517250050996416
1474,pFus,9.0,0.04108993617666977
1475,pFus,9.0,0.008519017473626291
1476,pFus,9.0,0.06247502520406466
1477,pFus,9.0,0.03340535889220567
1478,pFus,9.0,0.041620120323859144
1479,pFus,9.0,0.025687371346873468
1480,pFus,9.0,0.005387870045408049
1481,pFus,9.0,0.015590135432590805
1482,pFus,9.0,0.026353050669485574
1483,pFus,9.0,0.009923660335563361
1484,pFus,9.0,0.014448935948578765
1485,pFus,9.0,0.008207262542263795
1486,pFus,9.0,0.011667303943887816
1487,pFus,9.0,0.01390556982152948
1488,pFus,9.0,0.06498160358568938
1489,pFus,9.0,0.012504387687307291
1490,pFus,9.0,0.021920157871128353
1491,pFus,9.0,0.002820869602338571
1492,pFus,9.0,0.0013864925273397468
1493,pFus,9.0,0.026352661345761107
1494,pFus,9.0,0.027903794368797356
1495,pFus,9.0,0.010739029818542644
1496,pFus,9.0,0.011628686839396307
1497,pFus,9.0,0.02336030330561492
1498,pFus,9.0,0.0213196561775148
1499,pFus,9.0,0.00621751430057
