subject,session,morph_type,morph,pos,ecc,rt,response_identity,third_option
s03,2,ab,67,1,7,1.3191,b,0
s03,2,ac,83,5,7,0.6511,c,0
s03,2,ab,83,3,7,0.55103,b,0
s03,2,ac,0,3,7,0.61772,a,0
s03,2,ac,67,5,7,1.3524,a,0
s03,2,ac,50,7,7,0.65116,c,0
s03,2,bc,67,1,7,0.58431,b,0
s03,2,bc,0,5,7,1.3024,c,0
s03,2,bc,67,5,7,0.70128,b,0
s03,2,ac,17,1,7,0.68461,a,0
s03,2,bc,83,3,7,0.96846,b,0
s03,2,ab,50,7,7,1.0352,b,0
s03,2,bc,17,1,7,0.55096,b,0
s03,2,bc,83,7,7,0.55104,c,0
s03,2,bc,33,5,7,0.7346,b,0
s03,2,ab,67,5,7,0.6512,b,0
s03,2,ab,17,7,7,0.53426,a,0
s03,2,ac,100,5,7,1.1354,b,1
s03,2,ac,50,3,7,0.75137,a,0
s03,2,bc,50,7,7,1.0018,c,0
s03,2,bc,50,5,7,0.58447,b,0
s03,2,bc,0,7,7,1.4192,b,0
s03,2,ac,67,7,7,0.63448,c,0
s03,2,ac,33,1,7,0.61777,a,0
s03,2,ab,17,1,7,0.50092,a,0
s03,2,ab,100,5,7,0.56767,b,0
s03,2,ac,17,3,7,0.53429,a,0
s03,2,ac,50,1,7,1.0519,a,0
s03,2,ab,100,3,7,0.61773,b,0
s03,2,ac,83,3,7,0.61786,a,0
s03,2,bc,0,3,7,0.70126,b,0
s03,2,ac,83,7,7,0.60099,c,0
s03,2,ac,100,1,7,1.2855,b,1
s03,2,ac,100,3,7,0.65113,c,0
s03,2,ac,0,7,7,0.65116,a,0
s03,2,ac,0,5,7,0.55103,a,0
s03,2,ab,33,7,7,0.65118,a,0
s03,2,ac,33,3,7,0.50091,a,0
s03,2,bc,83,1,7,0.56765,b,0
s03,2,ac,67,3,7,1.0018,a,0
s03,2,ab,67,3,7,0.60113,b,0
s03,2,ab,50,1,7,0.60108,a,0
s03,2,ab,0,7,7,0.65114,a,0
s03,2,bc,0,1,7,0.51755,b,0
s03,2,ab,50,3,7,0.9684,a,0
s03,2,ab,100,1,7,0.78477,b,0
s03,2,bc,67,3,7,1.0185,b,0
s03,2,bc,50,1,7,0.53433,b,0
s03,2,ab,67,7,7,0.95169,b,0
s03,2,ab,0,3,7,0.58441,a,0
s03,2,ac,0,1,7,0.48424,a,0
s03,2,ac,33,5,7,0.66778,a,0
s03,2,bc,100,5,7,0.51762,c,0
s03,2,bc,50,3,7,0.5006,b,0
s03,2,bc,100,7,7,0.68458,c,0
s03,2,ab,33,3,7,0.88495,a,0
s03,2,ab,17,3,7,0.51762,a,0
s03,2,ac,17,3,7,0.78467,a,0
s03,2,bc,67,7,7,0.551,c,0
s03,2,ac,17,5,7,0.58438,a,0
s03,2,ac,0,3,7,0.6845,a,0
s03,2,ac,83,3,7,0.96842,b,1
s03,2,bc,67,1,7,0.5843,b,0
s03,2,bc,0,7,7,0.8015,b,0
s03,2,bc,33,7,7,0.55098,b,0
s03,2,ac,17,7,7,0.71795,a,0
s03,2,ab,83,3,7,1.269,b,0
s03,2,ac,67,3,7,0.63453,c,0
s03,2,ab,100,7,7,0.98501,c,1
s03,2,ac,50,7,7,0.68457,a,0
s03,2,ab,67,7,7,0.66783,b,0
s03,2,ab,50,5,7,0.73468,c,1
s03,2,bc,33,5,7,0.71796,b,0
s03,2,ab,83,1,7,0.83483,b,0
s03,2,ab,83,5,7,0.78474,b,0
s03,2,ab,67,3,7,0.61775,b,0
s03,2,ac,0,5,7,0.53431,a,0
s03,2,bc,100,1,7,0.78475,b,0
s03,2,bc,17,1,7,0.6011,b,0
s03,2,bc,17,7,7,1.2188,c,0
s03,2,bc,67,3,7,1.1854,c,0
s03,2,ac,50,3,7,0.86824,a,0
s03,2,bc,50,1,7,0.58443,b,0
s03,2,ab,50,7,7,1.6363,b,0
s03,2,ac,100,7,7,0.68449,c,0
s03,2,ab,100,1,7,0.86818,b,0
s03,2,bc,50,3,7,0.53429,b,0
s03,2,ab,33,1,7,0.61778,a,0
s03,2,ac,0,7,7,0.66785,a,0
s03,2,ac,67,5,7,0.58447,c,0
s03,2,ab,17,3,7,0.66789,a,0
s03,2,bc,17,3,7,0.56773,b,0
s03,2,bc,50,5,7,1.1186,b,0
s03,2,ab,100,5,7,1.3023,c,1
s03,2,ab,83,7,7,0.73469,b,0
s03,2,ac,100,3,7,0.55093,c,0
s03,2,bc,0,5,7,0.8516,b,0
s03,2,ac,100,5,7,0.61777,c,0
s03,2,ac,33,7,7,0.70122,a,0
s03,2,bc,100,3,7,0.91828,c,0
s03,2,ab,67,1,7,0.70123,b,0
s03,2,ac,100,1,7,0.56768,c,0
s03,2,bc,83,5,7,1.2358,c,0
s03,2,bc,50,7,7,0.70142,c,0
s03,2,ab,0,1,7,0.53427,a,0
s03,2,ab,0,3,7,0.55098,a,0
s03,2,ab,17,7,7,0.50091,a,0
s03,2,bc,100,7,7,0.58437,c,0
s03,2,ac,50,1,7,0.91836,c,0
s03,2,ab,33,7,7,0.63446,a,0
s03,2,ac,0,1,7,0.56768,a,0
s03,2,bc,83,7,7,0.56759,c,0
s03,2,ab,50,3,7,0.73468,a,0
s03,2,bc,17,5,7,0.63446,b,0
s03,2,bc,33,1,7,0.61779,b,0
s03,2,ab,50,1,7,0.78476,a,0
s03,2,ac,67,7,7,0.71798,c,0
s03,2,ab,17,1,7,0.53433,a,0
s03,2,ac,33,5,7,0.61772,a,0
s03,2,ac,33,1,7,0.55096,a,0
s03,2,ac,67,1,7,0.95171,a,0
s03,2,bc,33,3,7,0.56764,b,0
s03,2,bc,83,3,7,0.76805,c,0
s03,2,ac,33,3,7,0.61776,a,0
s03,2,ac,50,5,7,0.53428,a,0
s03,2,ac,83,7,7,0.58441,c,0
s03,2,ac,83,1,7,0.51759,c,0
s03,2,ab,0,7,7,0.63444,a,0
s03,2,bc,67,5,7,0.6178,c,0
s03,2,ab,17,5,7,0.61778,a,0
s03,2,ab,0,5,7,0.65119,a,0
s03,2,ac,17,1,7,0.51756,a,0
s03,2,ab,67,5,7,0.70119,b,0
s03,2,ab,33,5,7,0.60111,a,0
s03,2,bc,0,1,7,0.98507,b,0
s03,2,ab,100,3,7,0.68453,b,0
s03,2,bc,83,1,7,0.61776,c,0
s03,2,ac,83,5,7,0.8348,c,0
s03,2,ab,33,3,7,0.53426,a,0
s03,2,bc,100,5,7,0.55098,c,0
s03,2,bc,0,3,7,0.5176,b,0
s03,2,bc,100,1,7,0.75131,c,0
s03,2,ab,50,3,7,0.76823,a,0
s03,2,ab,0,1,7,0.48424,a,0
s03,2,ac,33,1,7,0.51762,a,0
s03,2,ab,83,5,7,0.55098,b,0
s03,2,ab,83,1,7,0.65119,b,0
s03,2,bc,67,1,7,0.6678,b,0
s03,2,ab,83,7,7,0.78476,b,0
s03,2,bc,33,5,7,0.51759,b,0
s03,2,ab,100,3,7,0.50094,b,0
s03,2,ac,50,1,7,0.7346,a,0
s03,2,bc,100,7,7,0.53428,c,0
s03,2,ac,67,5,7,0.73461,c,0
s03,2,bc,33,7,7,0.66788,b,0
s03,2,ac,67,1,7,0.80144,a,0
s03,2,bc,0,3,7,0.61778,b,0
s03,2,bc,100,5,7,0.78479,c,0
s03,2,ab,50,7,7,0.88493,b,0
s03,2,bc,50,1,7,0.61774,b,0
s03,2,ab,33,5,7,0.65117,a,0
s03,2,ac,100,7,7,0.60107,c,0
s03,2,ac,0,3,7,0.61776,a,0
s03,2,ab,33,7,7,1.1187,a,0
s03,2,ac,50,3,7,0.73457,c,0
s03,2,bc,83,5,7,0.63445,c,0
s03,2,ac,100,3,7,0.63447,c,0
s03,2,ac,50,5,7,1.269,a,0
s03,2,ac,17,5,7,0.55095,a,0
s03,2,bc,50,3,7,0.6679,b,0
s03,2,ac,17,3,7,0.95169,a,0
s03,2,bc,67,3,7,1.0018,b,0
s03,2,bc,67,7,7,1.7699,c,0
s03,2,bc,83,7,7,0.55098,c,0
s03,2,bc,33,1,7,0.71798,b,0
s03,2,bc,17,7,7,0.6679,c,0
s03,2,ab,67,7,7,0.53434,b,0
s03,2,ab,0,7,7,0.60111,a,0
s03,2,ac,0,5,7,0.51763,a,0
s03,2,ab,50,5,7,1.1354,a,0
s03,2,ac,83,1,7,0.61774,c,0
s03,2,ab,0,5,7,0.56764,a,0
s03,2,ab,67,5,7,0.56767,b,0
s03,2,bc,0,7,7,1.7031,a,1
s03,2,ac,0,1,7,0.61781,a,0
s03,2,ab,100,1,7,0.61776,b,0
s03,2,bc,67,5,7,0.56767,c,0
s03,2,ab,33,3,7,0.71796,a,0
s03,2,ab,17,3,7,0.55096,a,0
s03,2,ab,17,5,7,0.58434,a,0
s03,2,ac,0,7,7,0.718,a,0
s03,2,bc,83,3,7,0.61777,b,0
s03,2,bc,17,3,7,0.50089,b,0
s03,2,ac,67,7,7,0.85151,c,0
s03,2,bc,83,1,7,0.95161,c,0
s03,2,bc,0,5,7,0.63446,b,0
s03,2,ac,17,1,7,0.71798,a,0
s03,2,ac,50,7,7,0.60111,c,0
s03,2,ab,83,3,7,0.53427,b,0
s03,2,ac,100,5,7,0.58443,c,0
s03,2,ab,67,3,7,0.6345,b,0
s03,2,ac,83,5,7,0.60108,c,0
s03,2,ac,67,3,7,0.56761,c,0
s03,2,bc,0,1,7,0.55098,b,0
s03,2,ab,0,3,7,0.65113,a,0
s03,2,ac,83,3,7,0.51762,a,0
s03,2,ac,33,7,7,0.98509,a,0
s03,2,bc,17,5,7,0.56761,b,0
s03,2,bc,50,7,7,0.5509,c,0
s03,2,ab,33,1,7,0.60106,a,0
s03,2,ab,100,7,7,0.75138,b,0
s03,2,ab,100,5,7,1.5695,a,0
s03,2,bc,33,3,7,0.56773,b,0
s03,2,bc,50,5,7,0.86825,c,0
s03,2,ab,17,7,7,0.88492,a,0
s03,2,ac,33,3,7,0.55102,a,0
s03,2,ab,50,1,7,1.2522,b,0
s03,2,ac,100,1,7,0.70124,c,0
s03,2,ac,83,7,7,0.56771,c,0
s03,2,ab,17,1,7,0.58438,a,0
s03,2,ac,33,5,7,0.53429,a,0
s03,2,bc,17,1,7,0.55096,b,0
s03,2,ab,67,1,7,0.75135,b,0
s03,2,bc,100,3,7,1.319,c,0
s03,2,ac,17,7,7,0.55094,a,0
s03,2,bc,0,7,7,1.0017,b,0
s03,2,ac,100,1,7,0.6345,c,0
s03,2,bc,50,7,7,0.60104,c,0
s03,2,ac,17,5,7,0.56765,a,0
s03,2,bc,67,1,7,0.65112,b,0
s03,2,bc,33,3,7,0.88493,b,0
s03,2,bc,100,5,7,0.70128,c,0
s03,2,ab,100,3,7,0.93495,b,0
s03,2,ab,33,7,7,1.3191,a,0
s03,2,ac,83,3,7,0.73467,c,0
s03,2,ab,17,1,7,0.46747,a,0
s03,2,bc,17,5,7,0.66791,b,0
s03,2,ac,83,7,7,0.50091,c,0
s03,2,ac,83,1,7,0.65121,c,0
s03,2,bc,17,7,7,0.58436,b,0
s03,2,ab,0,1,7,0.60102,a,0
s03,2,ab,33,1,7,0.46755,a,0
s03,2,ac,0,3,7,0.40061,a,0
s03,2,ab,50,3,7,0.41741,a,0
s03,2,ab,67,1,7,0.55098,b,0
s03,2,bc,0,3,7,1.0185,b,0
s03,2,ab,67,7,7,0.86817,c,1
s03,2,ac,33,1,7,0.48421,a,0
s03,2,ab,67,3,7,1.0185,b,0
s03,2,ac,50,5,7,0.48423,a,0
s03,2,bc,17,3,7,0.60107,b,0
s03,2,bc,67,3,7,0.76807,c,0
s03,2,bc,100,3,7,0.76806,b,0
s03,2,ac,0,7,7,0.51763,a,0
s03,2,ab,83,7,7,0.58442,b,0
s03,2,ab,0,3,7,0.78482,a,0
s03,2,ac,0,1,7,0.45078,a,0
s03,2,ab,17,7,7,0.50101,a,0
s03,2,ab,50,5,7,0.8515,b,0
s03,2,bc,83,1,7,0.56766,c,0
s03,2,ac,50,1,7,0.88492,a,0
s03,2,ac,33,3,7,0.46753,a,0
s03,2,bc,33,1,7,0.55094,b,0
s03,2,bc,17,1,7,0.46751,b,0
s03,2,ab,33,3,7,0.55111,a,0
s03,2,ab,0,5,7,0.65117,a,0
s03,2,bc,33,7,7,0.60106,b,0
s03,2,ab,33,5,7,0.83483,a,0
s03,2,ac,0,5,7,0.43411,a,0
s03,2,bc,67,5,7,0.66781,b,0
s03,2,bc,100,1,7,0.51756,c,0
s03,2,ac,67,3,7,1.3023,c,0
s03,2,ac,33,5,7,0.61782,a,0
s03,2,ac,100,3,7,0.76806,c,0
s03,2,ab,50,7,7,0.75136,b,0
s03,2,ab,100,1,7,1.4359,c,1
s03,2,ab,50,1,7,0.90158,b,0
s03,2,bc,0,5,7,1.2356,b,0
s03,2,bc,33,5,7,0.60104,b,0
s03,2,bc,100,7,7,0.55118,c,0
s03,2,ab,67,5,7,0.75135,b,0
s03,2,bc,50,5,7,0.80149,c,0
s03,2,ab,17,5,7,0.63445,a,0
s03,2,bc,67,7,7,0.65113,b,0
s03,2,ac,67,1,7,0.80142,c,0
s03,2,ac,67,7,7,0.60105,c,0
s03,2,ac,100,7,7,0.51759,c,0
s03,2,bc,50,1,7,0.53431,c,0
s03,2,ac,67,5,7,0.88496,a,0
s03,2,bc,50,3,7,1.1187,b,0
s03,2,ac,50,7,7,0.68461,c,0
s03,2,bc,83,5,7,0.78475,c,0
s03,2,ab,83,5,7,1.1687,b,0
s03,2,ac,17,7,7,0.58441,a,0
s03,2,bc,0,1,7,0.85152,b,0
s03,2,bc,83,3,7,0.65116,c,0
s03,2,ab,83,1,7,0.75134,b,0
s03,2,ab,17,3,7,0.66786,a,0
s03,2,ab,100,7,7,1.0018,b,0
s03,2,ac,100,5,7,0.61777,c,0
s03,2,ab,100,5,7,0.70125,b,0
s03,2,ac,17,3,7,0.66805,a,0
s03,2,ac,33,7,7,0.5176,a,0
s03,2,ac,17,1,7,0.51759,a,0
s03,2,bc,83,7,7,0.6845,c,0
s03,2,ab,0,7,7,0.60111,a,0
s03,2,ab,83,3,7,0.56769,b,0
s03,2,ac,50,3,7,0.65116,a,0
s03,2,ac,83,5,7,0.61774,c,0
s03,2,ab,0,7,7,0.55098,a,0
s03,2,ac,100,7,7,0.53426,c,0
s03,2,ab,33,7,7,0.66783,a,0
s03,2,ac,67,7,7,1.0519,c,0
s03,2,ac,0,5,7,0.48429,a,0
s03,2,ab,100,5,7,0.5176,b,0
s03,2,bc,33,7,7,0.95164,b,0
s03,2,ab,50,7,7,0.68451,a,0
s03,2,ac,17,1,7,0.71799,a,0
s03,2,ab,50,1,7,0.56762,b,0
s03,2,ab,100,1,7,0.56765,b,0
s03,2,ab,67,5,7,0.98514,c,1
s03,2,bc,33,1,7,0.58449,b,0
s03,2,ac,83,3,7,0.71799,c,0
s03,2,bc,33,5,7,0.66788,b,0
s03,2,ac,50,5,7,1.4192,a,0
s03,2,ab,83,1,7,0.61776,b,0
s03,2,ac,83,1,7,1.7364,c,0
s03,2,bc,83,5,7,0.65121,c,0
s03,2,bc,100,7,7,0.55102,c,0
s03,2,ac,0,7,7,0.58435,a,0
s03,2,ab,83,5,7,0.51761,b,0
s03,2,ac,17,3,7,0.91823,a,0
s03,2,ab,100,3,7,0.55104,b,0
s03,2,ac,67,1,7,1.0018,c,0
s03,2,ab,33,1,7,0.70129,a,0
s03,2,ab,67,1,7,0.55101,b,0
s03,2,ac,100,1,7,0.66786,c,0
s03,2,bc,67,3,7,1.3357,c,0
s03,2,ab,0,3,7,0.63449,a,0
s03,2,bc,67,7,7,0.53427,c,0
s03,2,ac,0,3,7,0.50089,a,0
s03,2,ab,17,3,7,0.4341,a,0
s03,2,bc,0,5,7,0.61766,b,0
s03,2,ac,17,5,7,0.53421,a,0
s03,2,bc,50,3,7,0.71797,b,0
s03,2,ac,33,1,7,0.51763,a,0
s03,2,bc,50,5,7,0.68453,c,0
s03,2,ab,17,5,7,0.55097,a,0
s03,2,ab,17,1,7,0.48419,a,0
s03,2,ab,33,5,7,0.66787,b,0
s03,2,ab,50,5,7,0.65113,b,0
s03,2,ac,33,5,7,0.51758,a,0
s03,2,ac,17,7,7,0.66785,a,0
s03,2,bc,100,3,7,0.71794,c,0
s03,2,bc,0,3,7,0.5176,b,0
s03,2,ab,100,7,7,0.73468,b,0
s03,2,bc,100,1,7,0.7514,c,0
s03,2,ab,0,1,7,0.58444,a,0
s03,2,bc,50,1,7,1.1687,b,0
s03,2,ab,67,3,7,0.83485,b,0
s03,2,bc,83,7,7,0.48422,c,0
s03,2,bc,17,5,7,0.88489,b,0
s03,2,ac,50,1,7,0.53426,a,0
s03,2,bc,0,7,7,0.61776,b,0
s03,2,bc,17,1,7,0.85151,b,0
s03,2,bc,50,7,7,1.0018,c,0
s03,2,bc,67,5,7,0.76802,c,0
s03,2,ac,83,5,7,0.86822,c,0
s03,2,ac,67,3,7,0.55098,c,0
s03,2,ac,100,5,7,0.53428,c,0
s03,2,ac,50,7,7,0.90165,c,0
s03,2,bc,17,3,7,0.56759,b,0
s03,2,bc,0,1,7,0.58437,b,0
s03,2,ac,67,5,7,0.61774,c,0
s03,2,bc,33,3,7,0.53428,b,0
s03,2,ab,50,3,7,0.80152,b,0
s03,2,ab,67,7,7,0.75134,b,0
s03,2,ab,83,7,7,0.61782,b,0
s03,2,ab,17,7,7,0.56771,a,0
s03,2,bc,67,1,7,0.73466,b,0
s03,2,ac,0,1,7,0.56764,a,0
s03,2,ac,100,3,7,0.68457,c,0
s03,2,ab,33,3,7,0.66784,a,0
s03,2,bc,83,3,7,0.76799,c,0
s03,2,bc,83,1,7,0.75133,c,0
s03,2,ac,83,7,7,0.60105,c,0
s03,2,bc,100,5,7,0.66783,c,0
s03,2,ac,33,3,7,0.88491,a,0
s03,2,ab,0,5,7,0.56764,a,0
s03,2,ab,83,3,7,0.60105,b,0
s03,2,ac,33,7,7,0.7179,a,0
s03,2,bc,17,7,7,0.71795,b,0
s03,2,ac,50,3,7,0.65117,a,0
s03,2,ab,83,7,7,1.1019,b,0
s03,2,ab,50,1,7,0.58445,a,0
s03,2,ac,50,7,7,0.95173,a,0
s03,2,ac,100,7,7,0.45084,c,0
s03,2,ac,50,3,7,0.81812,a,0
s03,2,ac,50,5,7,0.73465,a,0
s03,2,ac,0,3,7,0.46749,a,0
s03,2,ac,100,3,7,0.70119,c,0
s03,2,ab,33,3,7,0.65118,a,0
s03,2,bc,83,7,7,0.50082,a,1
s03,2,bc,67,3,7,0.55099,c,0
s03,2,ac,100,1,7,0.48416,c,0
s03,2,ab,100,7,7,0.70125,b,0
s03,2,bc,100,1,7,0.78475,c,0
s03,2,bc,33,3,7,0.78479,b,0
s03,2,ac,50,1,7,0.73469,a,0
s03,2,ab,50,5,7,0.65121,b,0
s03,2,ab,33,7,7,0.73463,a,0
s03,2,ab,100,5,7,0.76799,b,0
s03,2,ac,0,1,7,0.4676,a,0
s03,2,bc,50,1,7,0.61778,b,0
s03,2,ab,100,1,7,0.68461,b,0
s03,2,ab,33,1,7,0.50089,a,0
s03,2,ab,67,3,7,0.60105,b,0
s03,2,ac,67,5,7,1.536,a,0
s03,2,bc,33,1,7,0.53424,b,0
s03,2,bc,0,7,7,0.66789,b,0
s03,2,ab,17,1,7,0.55103,a,0
s03,2,ab,67,7,7,0.95175,b,0
s03,2,bc,17,3,7,0.85149,b,0
s03,2,ac,67,1,7,0.71794,a,0
s03,2,bc,100,3,7,0.55091,c,0
s03,2,ab,100,3,7,0.55094,b,0
s03,2,bc,0,3,7,0.53433,b,0
s03,2,bc,50,5,7,0.45085,b,0
s03,2,ab,83,5,7,0.80153,b,0
s03,2,ab,50,7,7,0.73463,b,0
s03,2,ac,67,3,7,0.70127,c,0
s03,2,ac,17,1,7,0.4341,a,0
s03,2,ab,0,7,7,0.51763,a,0
s03,2,bc,83,1,7,0.51752,c,0
s03,2,ab,17,7,7,0.45081,a,0
s03,2,ac,33,5,7,0.41745,a,0
s03,2,ab,0,1,7,0.43408,a,0
s03,2,ab,0,3,7,0.63444,a,0
s03,2,ac,33,1,7,0.58437,c,0
s03,2,ac,17,5,7,0.61777,a,0
s03,2,ab,33,5,7,0.41744,a,0
s03,2,bc,83,5,7,0.6345,c,0
s03,2,ac,83,1,7,0.53427,c,0
s03,2,ac,17,3,7,0.70128,a,0
s03,2,ac,0,7,7,0.45082,a,0
s03,2,ac,17,7,7,0.38406,a,0
s03,2,bc,50,3,7,0.56774,b,0
s03,2,ab,17,3,7,0.50096,a,0
s03,2,ab,83,1,7,0.70128,b,0
s03,2,ab,67,1,7,0.43412,b,0
s03,2,ac,100,5,7,0.53429,c,0
s03,2,ab,83,3,7,0.88495,b,0
s03,2,ac,33,3,7,0.56768,a,0
s03,2,ab,67,5,7,0.95192,b,0
s03,2,ab,17,5,7,0.55102,a,0
s03,2,bc,100,5,7,0.66778,c,0
s03,2,ab,50,3,7,0.53426,b,0
s03,2,bc,17,7,7,0.73469,b,0
s03,2,ac,67,7,7,0.53429,c,0
s03,2,bc,67,1,7,0.71796,b,0
s03,2,bc,17,1,7,0.58442,b,0
s03,2,ac,83,3,7,0.53426,c,0
s03,2,bc,33,5,7,0.51757,b,0
s03,2,bc,17,5,7,0.61774,b,0
s03,2,bc,0,1,7,0.53457,b,0
s03,2,bc,100,7,7,0.46747,c,0
s03,2,bc,50,7,7,0.56773,b,0
s03,2,ab,0,5,7,0.65119,a,0
s03,2,bc,67,5,7,0.73477,c,0
s03,2,bc,83,3,7,0.71797,b,0
s03,2,bc,0,5,7,0.65122,b,0
s03,2,ac,83,5,7,0.48415,c,0
s03,2,ac,0,5,7,0.56767,a,0
s03,2,bc,33,7,7,0.90156,b,0
s03,2,ac,83,7,7,0.65122,c,0
s03,2,bc,67,7,7,0.81817,c,0
s03,2,ac,33,7,7,0.61773,a,0
s03,2,ac,83,1,7,0.75138,c,0
s03,2,ab,67,5,7,1.102,b,0
s03,2,ab,100,5,7,1.1521,b,0
s03,2,bc,33,1,7,0.60105,b,0
s03,2,bc,0,3,7,0.65141,b,0
s03,2,ac,33,7,7,0.46748,a,0
s03,2,bc,100,7,7,0.60112,c,0
s03,2,ab,33,1,7,0.43415,a,0
s03,2,ac,0,7,7,0.50092,a,0
s03,2,ac,17,1,7,0.50093,a,0
s03,2,ab,67,7,7,1.1687,b,0
s03,2,bc,17,1,7,0.60107,b,0
s03,2,bc,67,1,7,1.0019,c,0
s03,2,ac,17,3,7,0.53431,a,0
s03,2,bc,17,5,7,0.8348,b,0
s03,2,ac,33,5,7,0.51763,a,0
s03,2,bc,17,7,7,0.60112,b,0
s03,2,ac,33,1,7,0.63455,a,0
s03,2,bc,0,7,7,1.0185,b,0
s03,2,bc,17,3,7,0.551,b,0
s03,2,bc,100,3,7,0.48424,c,0
s03,2,bc,83,3,7,0.65118,b,0
s03,2,ab,83,7,7,0.85148,b,0
s03,2,ac,100,7,7,0.50088,c,0
s03,2,ab,17,5,7,0.71796,a,0
s03,2,bc,83,1,7,1.0352,c,0
s03,2,bc,33,5,7,0.91826,b,0
s03,2,ac,0,3,7,0.51757,a,0
s03,2,bc,0,1,7,0.61775,b,0
s03,2,bc,100,1,7,0.70146,c,0
s03,2,bc,50,7,7,0.60109,c,0
s03,2,ac,100,3,7,0.63446,c,0
s03,2,ab,83,3,7,0.55095,b,0
s03,2,bc,0,5,7,0.71796,b,0
s03,2,bc,67,3,7,0.61778,c,0
s03,2,ac,33,3,7,0.46749,a,0
s03,2,ac,17,7,7,0.46751,a,0
s03,2,ab,0,1,7,0.46748,a,0
s03,2,bc,50,3,7,0.68459,b,0
s03,2,ac,100,1,7,0.56773,c,0
s03,2,ac,0,5,7,0.53423,a,0
s03,2,bc,50,5,7,0.56764,c,0
s03,2,bc,33,7,7,0.60107,c,0
s03,2,ab,100,1,7,1.0519,b,0
s03,2,ac,50,3,7,0.78481,a,0
s03,2,bc,83,5,7,1.152,c,0
s03,2,ab,0,5,7,0.60104,a,0
s03,2,ab,67,3,7,0.61778,b,0
s03,2,ab,50,7,7,1.0352,b,0
s03,2,ac,67,1,7,0.95169,c,0
s03,2,ab,17,3,7,0.53434,a,0
s03,2,ac,83,5,7,0.71798,c,0
s03,2,ab,100,7,7,0.8348,b,0
s03,2,ab,33,3,7,0.58437,a,0
s03,2,ab,100,3,7,0.80142,b,0
s03,2,bc,33,3,7,0.55101,b,0
s03,2,bc,83,7,7,0.56769,c,0
s03,2,ab,33,5,7,0.53432,a,0
s03,2,ab,17,7,7,0.55101,a,0
s03,2,ac,17,5,7,0.4675,a,0
s03,2,bc,50,1,7,0.58433,b,0
s03,2,ac,50,7,7,0.5844,a,0
s03,2,ab,33,7,7,0.61778,a,0
s03,2,ab,17,1,7,0.55095,a,0
s03,2,ab,50,5,7,0.63451,b,0
s03,2,ac,0,1,7,0.58439,a,0
s03,2,ac,100,5,7,0.71801,c,0
s03,2,ac,67,3,7,0.60112,b,1
s03,2,ab,83,5,7,0.86823,b,0
s03,2,ab,0,7,7,0.5343,a,0
s03,2,ac,50,1,7,0.51767,a,0
s03,2,bc,67,5,7,0.56766,c,0
s03,2,ab,83,1,7,0.85151,b,0
s03,2,ac,83,3,7,1.2689,c,0
s03,2,bc,67,7,7,0.91835,c,0
s03,2,ac,67,5,7,0.66782,c,0
s03,2,ab,50,1,7,1.1186,b,0
s03,2,ab,0,3,7,0.71799,a,0
s03,2,ab,67,1,7,0.58437,b,0
s03,2,ac,50,5,7,0.65118,c,0
s03,2,bc,100,5,7,0.60105,c,0
s03,2,ab,50,3,7,0.51764,b,0
s03,2,ac,67,7,7,0.8849,c,0
s03,2,ac,83,7,7,0.46746,c,0
s03,2,bc,67,3,7,1.0518,b,0
s03,2,ac,100,5,7,0.53431,c,0
s03,2,ac,67,7,7,1.4192,c,0
s03,2,ac,17,3,7,0.90157,a,0
s03,2,bc,50,7,7,0.65122,c,0
s03,2,ab,17,1,7,0.56772,a,0
s03,2,ab,83,5,7,0.63452,b,0
s03,2,bc,100,7,7,0.55098,c,0
s03,2,ac,33,3,7,0.65113,a,0
s03,2,bc,50,3,7,0.96844,b,0
s03,2,bc,83,1,7,1.3357,b,0
s03,2,ab,67,7,7,0.7013,b,0
s03,2,bc,83,7,7,0.9016,c,0
s03,2,bc,0,7,7,1.1354,b,0
s03,2,ac,0,1,7,0.46746,a,0
s03,2,ab,33,3,7,0.60104,a,0
s03,2,ac,67,5,7,0.73463,c,0
s03,2,bc,33,5,7,0.51761,b,0
s03,2,ac,0,3,7,0.95196,a,0
s03,2,ac,0,5,7,0.50088,a,0
s03,2,ab,100,3,7,0.48424,b,0
s03,2,ab,17,3,7,0.68452,a,0
s03,2,ac,67,1,7,0.60107,c,0
s03,2,ab,83,1,7,0.60112,b,0
s03,2,bc,17,7,7,1.152,b,0
s03,2,bc,67,7,7,0.5009,c,0
s03,2,ab,100,5,7,1.0686,b,0
s03,2,bc,33,7,7,0.78477,b,0
s03,2,bc,50,5,7,0.63453,b,0
s03,2,ab,50,5,7,0.63446,a,0
s03,2,ac,83,5,7,0.95185,c,0
s03,2,bc,100,5,7,0.68459,c,0
s03,2,bc,33,3,7,0.6512,b,0
s03,2,ac,83,3,7,0.76801,c,0
s03,2,bc,83,3,7,0.58432,c,0
s03,2,ab,17,7,7,0.55098,a,0
s03,2,bc,100,3,7,1.2022,c,0
s03,2,ac,83,7,7,0.66785,c,0
s03,2,ab,100,1,7,0.63452,b,0
s03,2,ab,0,5,7,0.58436,a,0
s03,2,ab,83,3,7,0.61776,b,0
s03,2,ac,67,3,7,0.7681,c,0
s03,2,ab,50,7,7,0.93504,b,0
s03,2,bc,67,1,7,0.58443,b,0
s03,2,ab,0,7,7,0.55102,a,0
s03,2,bc,83,5,7,0.63453,c,0
